mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_lbp,std_lbp,SRE_deg0,LRE_deg0,RP_deg0,LGLRE_deg0,SRLGLE_deg0,SRHGLE_deg0,LRHGLE_deg0,LRE_deg45,GLN_deg45,LGLRE_deg45,LRHGLE_deg45,SRE_deg90,LRE_deg90,RLN_deg90,LGLRE_deg90,LRHGLE_deg90,LRE_deg135,RLN_deg135,LGLRE_deg135,LRHGLE_deg135,coarseness_tamura,contrast_tamura,directionality_tamura,label
53.62858150929328,46.23938528518933,45.433568993982,101.8645813347361,89.23028211631524,87.71642567869412,214.83639891889013,76.08017088846513,0.8166749075122062,339.7176722105197,0.6550760654657294,0.1643760195226008,0.1076930665902438,24923.467412281065,57307.29863447249,162.9504199777456,5504.896192136126,0.1685355030472574,47495.8155741337,0.822040742960956,323.2306918238993,60424.6671278826,0.1624820504745443,62503.30388888889,188.44545176834612,64875.95397077228,0.1678803989054526,47403.23457069936,7.731160462267668,70.18219602505307,473.1151266956744,1
60.71205275001056,49.66820098574471,57.356430566531735,105.83057014904136,88.13883396208679,100.642101969883,208.1181083836562,80.17173016279972,0.8350377673450666,256.36551389001374,0.7754094654340836,0.1599113604569299,0.106151793289751,24000.19615966236,49502.89234631894,120.45691211110773,6544.5301936431215,0.163920256610212,40880.07712074398,0.834567856668041,204.8961832554681,80983.13302833863,0.158862204457293,48562.16804345366,129.28336873749032,86403.79537419765,0.1637205867512151,41862.57164548808,7.920398400125481,75.22981336737676,587.5547732375392,0
11.944430349726716,11.000595655027494,11.710508898975805,52.37570677113701,49.10640670428005,51.578277890524696,239.51606889743152,51.40024314331706,0.7644081488907305,2405.1414621035656,0.2803959003215434,0.2620734178416198,0.1625672779994224,17744.68864920445,28259.83947769217,1098.1235235112283,5656.838768449712,0.2675518053246876,24091.1271264509,0.7616240237553816,2290.874436692211,23602.5059819284,0.2596223027060691,31156.912570056043,1056.1379736154274,26058.1909691494,0.2675502042747716,24398.85873345819,4.643925146018211,23.986543572792755,560.9243406830956,0
77.3492769273116,54.83907345063415,53.78839695949522,113.01807681671556,81.10810687876939,79.50948058196889,206.64747930297065,79.61881294730782,0.8249472790063378,254.7280494172805,0.6774521315028902,0.1176177768981283,0.0782189256530602,21481.747848365336,49504.49098423491,92.14949078438887,3578.882761264388,0.1186593418861587,40122.58438060111,0.830707458860736,247.37151021480653,59038.72193391578,0.1174804565179344,46249.14279927303,128.67873569752658,64878.87416924206,0.1182113042446241,39546.08865207909,9.135734400474284,79.4039486801622,598.580330052542,0
66.97480454868514,62.88469705046197,63.91496979388771,110.62811869630508,104.89129556122374,106.4464281182417,214.17144633972995,75.89483512619323,0.7957705933364273,289.66277470599795,0.5798990885416667,0.1610431486035969,0.1008826349404213,29142.643261468053,427442.8370428584,109.94631646380525,4316.798206278027,0.1689100377332947,240839.2048942985,0.8099832068293153,248.7311277299084,45347.45290738633,0.1636837627986245,316536.58857638325,121.89793195463642,47762.34458870016,0.1678988898012002,224218.9783958537,8.065391791044776,87.93325035925793,511.1170348970815,1
67.88143019419051,64.03631944068805,62.88625114945638,110.70464215499614,105.67746109294588,103.7478512487848,207.27849637583168,80.97691424264626,0.81507549375239,155.7932006559993,0.7925261353417267,0.1784814141525289,0.1159764232755744,28106.72142876943,127465.94335357477,116.39668437832094,6850.2350605738575,0.1819621642519905,106605.5894410202,0.805187979002107,318.66731821001,64462.06982164001,0.1734631712057553,229500.0499370384,90.05015152415473,73939.1405566921,0.1827580203681929,103465.97378674569,8.384053659328176,88.52618263505026,237.20876044937015,1
38.866356245658174,34.83201592159366,33.95315991062879,89.53836703934554,81.56800634076858,79.53077070874394,218.45830908169205,73.87542188724943,0.8079811194050003,284.968714796099,0.5035820798755186,0.2071044494268564,0.1324180848444335,23145.348191076777,37144.973719785,200.04670951664616,4862.147346188327,0.2145417507104463,33490.97976022246,0.8074935537416507,449.7717158154995,37230.804594501664,0.2069061370243433,38335.19160676567,208.83382649732172,40698.80200603936,0.2152466478310087,33087.47817180316,8.031922983045757,56.6180809834081,477.01699570815447,1
74.40193627562384,65.43799019236499,64.99855562120914,114.63097598516636,101.61844758362491,100.95531664356476,216.1390189334828,73.69507239096741,0.8014706407374741,314.9733584281148,0.536200236636971,0.1076164676846646,0.0698516441636998,31399.68912895711,110780.76437947204,168.22621557973804,2367.8857147254844,0.1087156768403202,95562.17825424433,0.7825610311198303,589.7072472709201,33204.55542988364,0.1067547136475522,138048.23249875757,160.62625660769396,40445.93066886669,0.1096073759250425,86460.28901213066,7.905721457105485,90.37360832768518,224.91933144118573,0
8.127025462962964,7.207480244252873,7.4330000798212,41.926886522209,38.920068881930746,40.03293165848453,236.52571240421457,56.327792873778336,0.7781467665566196,1416.5412978369384,0.2529801993534483,0.3041118628740379,0.2017266074258411,10395.20828582434,11752.87547420965,554.0362180474284,4768.504896827841,0.3057340333487031,10735.13908222975,0.7855712565560565,1270.7444853550933,17387.36859388994,0.3009479654048512,11631.292533253723,612.6473905592771,17606.400716622527,0.3047564570101473,10896.291384950928,5.370794420498084,17.071234023270048,605.3269716531013,0
66.92326906718198,60.79959483313911,60.65478209988543,109.8683002558484,101.36551206581446,101.06612924941048,198.9331966386885,85.75246660363592,0.8071631760160147,70.65425496431034,0.661649599811676,0.2038198070960567,0.1319389948194766,24354.524760662327,116691.704153788,41.59975580230422,6895.894347971281,0.2098994898150666,69345.44929245283,0.8093600596486176,67.3040246233166,55142.62673896617,0.2016249001674918,96508.06301391171,38.02821539458691,59267.68160197372,0.2098839980294506,87427.36170902287,8.370127794741682,85.45456791490784,592.4415138470724,1
